JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
CE	CAISSE D'EPARGNE	583	20140820	512100	Caisse d'épargne			150	20140820	ECH PRET 8234663 DU 20/08/14	0,00	369,81			20141231		
CE	CAISSE D'EPARGNE	584	20140820	661100	Intérêts sur emprunts			150	20140820	ECH PRET 8234663 DU 20/08/14	40,24	0,00			20141231		
CE	CAISSE D'EPARGNE	584	20140820	512100	Caisse d'épargne			150	20140820	ECH PRET 8234663 DU 20/08/14	0,00	40,24			20141231		
CE	CAISSE D'EPARGNE	585	20140821	606160	Carburant gazoil			6183007	20140821	GO	25,56	0,00			20141231		
CE	CAISSE D'EPARGNE	585	20140821	512100	Caisse d'épargne			6183007	20140821	GO	0,00	25,56			20141231		
CE	CAISSE D'EPARGNE	586	20140821	445660	Tva sur biens & services			6183007	20140821	GO	5,11	0,00			20141231		
CE	CAISSE D'EPARGNE	586	20140821	512100	Caisse d'épargne			6183007	20140821	GO	0,00	5,11			20141231		
CE	CAISSE D'EPARGNE	587	20140821	626200	Téléphone mobile			152	20140821	ORANGE Mobile Aout	76,25	0,00			20141231		
CE	CAISSE D'EPARGNE	587	20140821	512100	Caisse d'épargne			152	20140821	ORANGE Mobile Aout	0,00	76,25			20141231		
CE	CAISSE D'EPARGNE	588	20140821	445660	Tva sur biens & services			152	20140821	ORANGE Mobile Aout	15,25	0,00			20141231		
CE	CAISSE D'EPARGNE	588	20140821	512100	Caisse d'épargne			152	20140821	ORANGE Mobile Aout	0,00	15,25			20141231		
CE	CAISSE D'EPARGNE	589	20140822	606160	Carburant gazoil			6183007	20140822	GO	55,03	0,00			20141231		
CE	CAISSE D'EPARGNE	589	20140822	512100	Caisse d'épargne			6183007	20140822	GO	0,00	55,03			20141231		
CE	CAISSE D'EPARGNE	590	20140822	445660	Tva sur biens & services			6183007	20140822	GO	11,01	0,00			20141231		
CE	CAISSE D'EPARGNE	590	20140822	512100	Caisse d'épargne			6183007	20140822	GO	0,00	11,01			20141231		
CE	CAISSE D'EPARGNE	591	20140822	606160	Carburant gazoil			6183007	20140822	GO	48,87	0,00			20141231		
CE	CAISSE D'EPARGNE	591	20140822	512100	Caisse d'épargne			6183007	20140822	GO	0,00	48,87			20141231		
CE	CAISSE D'EPARGNE	592	20140822	445660	Tva sur biens & services			6183007	20140822	GO	9,78	0,00			20141231		
CE	CAISSE D'EPARGNE	592	20140822	512100	Caisse d'épargne			6183007	20140822	GO	0,00	9,78			20141231		
CE	CAISSE D'EPARGNE	593	20140822	616081	Assurance décès sur emprunt			155	20140822	BPCE	81,00	0,00			20141231		
CE	CAISSE D'EPARGNE	593	20140822	512100	Caisse d'épargne			155	20140822	BPCE	0,00	81,00			20141231		
CE	CAISSE D'EPARGNE	594	20140825	606160	Carburant gazoil			6183007	20140825	GO	22,21	0,00			20141231		
CE	CAISSE D'EPARGNE	594	20140825	512100	Caisse d'épargne			6183007	20140825	GO	0,00	22,21			20141231		
CE	CAISSE D'EPARGNE	595	20140825	445660	Tva sur biens & services			6183007	20140825	GO	4,44	0,00			20141231		
CE	CAISSE D'EPARGNE	595	20140825	512100	Caisse d'épargne			6183007	20140825	GO	0,00	4,44			20141231		
CE	CAISSE D'EPARGNE	596	20140825	164502	Emprunt 8249866			157	20140825	ECH PRET 8249866 DU 25/08/14	815,38	0,00			20141231		
CE	CAISSE D'EPARGNE	596	20140825	512100	Caisse d'épargne			157	20140825	ECH PRET 8249866 DU 25/08/14	0,00	815,38			20141231		
CE	CAISSE D'EPARGNE	597	20140825	661100	Intérêts sur emprunts			157	20140825	ECH PRET 8249866 DU 25/08/14	99,44	0,00			20141231		
CE	CAISSE D'EPARGNE	597	20140825	512100	Caisse d'épargne			157	20140825	ECH PRET 8249866 DU 25/08/14	0,00	99,44			20141231		
CE	CAISSE D'EPARGNE	598	20140825	411000	Clients			158	20140825	TRESORERIE DE MOREE	0,00	1044,12	BA	20141031	20141231		
CE	CAISSE D'EPARGNE	598	20140825	512100	Caisse d'épargne			158	20140825	TRESORERIE DE MOREE	1044,12	0,00			20141231		
CE	CAISSE D'EPARGNE	599	20140826	606160	Carburant gazoil			6183007	20140826	GO	21,10	0,00			20141231		
CE	CAISSE D'EPARGNE	599	20140826	512100	Caisse d'épargne			6183007	20140826	GO	0,00	21,10			20141231		
CE	CAISSE D'EPARGNE	600	20140826	445660	Tva sur biens & services			6183007	20140826	GO	4,22	0,00			20141231		
CE	CAISSE D'EPARGNE	600	20140826	512100	Caisse d'épargne			6183007	20140826	GO	0,00	4,22			20141231		
CE	CAISSE D'EPARGNE	601	20140828	606160	Carburant gazoil			6183007	20140828	GO	13,72	0,00			20141231		
CE	CAISSE D'EPARGNE	601	20140828	512100	Caisse d'épargne			6183007	20140828	GO	0,00	13,72			20141231		
CE	CAISSE D'EPARGNE	602	20140828	445660	Tva sur biens & services			6183007	20140828	GO	2,74	0,00			20141231		
CE	CAISSE D'EPARGNE	602	20140828	512100	Caisse d'épargne			6183007	20140828	GO	0,00	2,74			20141231		
CE	CAISSE D'EPARGNE	603	20140828	218200	Materiel de transport			0000325	20140828	AD KANGOO AK364HG PRGM TAXI	363,81	0,00			20141231		
CE	CAISSE D'EPARGNE	603	20140828	512100	Caisse d'épargne			0000325	20140828	AD KANGOO AK364HG PRGM TAXI	0,00	363,81			20141231		
CE	CAISSE D'EPARGNE	604	20140828	445660	Tva sur biens & services			0000325	20140828	AD KANGOO AK364HG PRGM TAXI	72,76	0,00			20141231		
CE	CAISSE D'EPARGNE	604	20140828	512100	Caisse d'épargne			0000325	20140828	AD KANGOO AK364HG PRGM TAXI	0,00	72,76			20141231		
CE	CAISSE D'EPARGNE	605	20140829	606160	Carburant gazoil			6183007	20140829	GO	55,62	0,00			20141231		
CE	CAISSE D'EPARGNE	605	20140829	512100	Caisse d'épargne			6183007	20140829	GO	0,00	55,62			20141231		
CE	CAISSE D'EPARGNE	606	20140829	445660	Tva sur biens & services			6183007	20140829	GO	11,12	0,00			20141231		
CE	CAISSE D'EPARGNE	606	20140829	512100	Caisse d'épargne			6183007	20140829	GO	0,00	11,12			20141231		
CE	CAISSE D'EPARGNE	607	20140830	606160	Carburant gazoil			6183007	20140830	GO	43,26	0,00			20141231		
CE	CAISSE D'EPARGNE	607	20140830	512100	Caisse d'épargne			6183007	20140830	GO	0,00	43,26			20141231		
CE	CAISSE D'EPARGNE	608	20140830	445660	Tva sur biens & services			6183007	20140830	GO	8,65	0,00			20141231		
CE	CAISSE D'EPARGNE	608	20140830	512100	Caisse d'épargne			6183007	20140830	GO	0,00	8,65			20141231		
CE	CAISSE D'EPARGNE	609	20140830	606160	Carburant gazoil			6183007	20140830	GO	58,07	0,00			20141231		
CE	CAISSE D'EPARGNE	609	20140830	512100	Caisse d'épargne			6183007	20140830	GO	0,00	58,07			20141231		
CE	CAISSE D'EPARGNE	610	20140830	445660	Tva sur biens & services			6183007	20140830	GO	11,62	0,00			20141231		
CE	CAISSE D'EPARGNE	610	20140830	512100	Caisse d'épargne			6183007	20140830	GO	0,00	11,62			20141231		
CE	CAISSE D'EPARGNE	611	20140901	606160	Carburant gazoil			6183007	20140901	GO	36,97	0,00			20141231		
CE	CAISSE D'EPARGNE	611	20140901	512100	Caisse d'épargne			6183007	20140901	GO	0,00	36,97			20141231		
CE	CAISSE D'EPARGNE	612	20140901	445660	Tva sur biens & services			6183007	20140901	GO	7,39	0,00			20141231		
CE	CAISSE D'EPARGNE	612	20140901	512100	Caisse d'épargne			6183007	20140901	GO	0,00	7,39			20141231		
CE	CAISSE D'EPARGNE	613	20140901	108000	Compte de l'exploitant			166	20140901	SALAIRE	600,00	0,00			20141231		
CE	CAISSE D'EPARGNE	613	20140901	512100	Caisse d'épargne			166	20140901	SALAIRE	0,00	600,00			20141231		
CE	CAISSE D'EPARGNE	614	20140902	625100	Voyages et déplacements			6183007	20140902	LE POGGIO 1 repas	30,45	0,00			20141231		
CE	CAISSE D'EPARGNE	614	20140902	512100	Caisse d'épargne			6183007	20140902	LE POGGIO 1 repas	0,00	30,45			20141231		
CE	CAISSE D'EPARGNE	615	20140902	445660	Tva sur biens & services			6183007	20140902	LE POGGIO 1 repas 10%	3,05	0,00			20141231		
CE	CAISSE D'EPARGNE	615	20140902	512100	Caisse d'épargne			6183007	20140902	LE POGGIO 1 repas 10%	0,00	3,05			20141231		
CE	CAISSE D'EPARGNE	616	20140902	626200	Téléphone mobile			168	20140902	ORANGE Mobile Aout	5,30	0,00			20141231		
CE	CAISSE D'EPARGNE	616	20140902	512100	Caisse d'épargne			168	20140902	ORANGE Mobile Aout	0,00	5,30			20141231		
CE	CAISSE D'EPARGNE	617	20140902	445660	Tva sur biens & services			168	20140902	ORANGE Mobile Aout	1,06	0,00			20141231		
CE	CAISSE D'EPARGNE	617	20140902	512100	Caisse d'épargne			168	20140902	ORANGE Mobile Aout	0,00	1,06			20141231		
CE	CAISSE D'EPARGNE	618	20140903	615500	Entretien vehicules			6183007	20140903	MASTER FOREST AMORT+JUMELLES WW	155,46	0,00			20141231		
CE	CAISSE D'EPARGNE	618	20140903	512100	Caisse d'épargne			6183007	20140903	MASTER FOREST AMORT+JUMELLES WW	0,00	155,46			20141231		
CE	CAISSE D'EPARGNE	619	20140903	445660	Tva sur biens & services			6183007	20140903	MASTER FOREST AMORT+JUMELLES WW	16,54	0,00			20141231		
CE	CAISSE D'EPARGNE	619	20140903	512100	Caisse d'épargne			6183007	20140903	MASTER FOREST AMORT+JUMELLES WW	0,00	16,54			20141231		
CE	CAISSE D'EPARGNE	620	20140903	606160	Carburant gazoil			6183007	20140903	GO	48,64	0,00			20141231		
CE	CAISSE D'EPARGNE	620	20140903	512100	Caisse d'épargne			6183007	20140903	GO	0,00	48,64			20141231		
CE	CAISSE D'EPARGNE	621	20140903	445660	Tva sur biens & services			6183007	20140903	GO	9,73	0,00			20141231		
CE	CAISSE D'EPARGNE	621	20140903	512100	Caisse d'épargne			6183007	20140903	GO	0,00	9,73			20141231		
CE	CAISSE D'EPARGNE	622	20140903	625100	Voyages et déplacements			6183007	20140903	BUFFALO 1 repas	14,36	0,00			20141231		
CE	CAISSE D'EPARGNE	622	20140903	512100	Caisse d'épargne			6183007	20140903	BUFFALO 1 repas	0,00	14,36			20141231		
CE	CAISSE D'EPARGNE	623	20140903	445660	Tva sur biens & services			6183007	20140903	BUFFALO 1 repas 10%	1,44	0,00			20141231		
CE	CAISSE D'EPARGNE	623	20140903	512100	Caisse d'épargne			6183007	20140903	BUFFALO 1 repas 10%	0,00	1,44			20141231		
CE	CAISSE D'EPARGNE	624	20140903	606300	Fournitures petits équipements			6183007	20140903	DARTY GSM THOMS	37,42	0,00			20141231		
CE	CAISSE D'EPARGNE	624	20140903	512100	Caisse d'épargne			6183007	20140903	DARTY GSM THOMS	0,00	37,42			20141231		
CE	CAISSE D'EPARGNE	625	20140903	445660	Tva sur biens & services			6183007	20140903	DARTY GSM THOMS	7,48	0,00			20141231		
CE	CAISSE D'EPARGNE	625	20140903	512100	Caisse d'épargne			6183007	20140903	DARTY GSM THOMS	0,00	7,48			20141231		
CE	CAISSE D'EPARGNE	626	20140905	606160	Carburant gazoil			6183007	20140905	GO	19,03	0,00			20141231		
CE	CAISSE D'EPARGNE	626	20140905	512100	Caisse d'épargne			6183007	20140905	GO	0,00	19,03			20141231		
CE	CAISSE D'EPARGNE	627	20140905	445660	Tva sur biens & services			6183007	20140905	GO	3,81	0,00			20141231		
CE	CAISSE D'EPARGNE	627	20140905	512100	Caisse d'épargne			6183007	20140905	GO	0,00	3,81			20141231		
CE	CAISSE D'EPARGNE	628	20140905	616000	Assurance covea			0000326	20140905	COVEA 01/07/2014-30/09/2014	545,00	0,00			20141231		
CE	CAISSE D'EPARGNE	628	20140905	512100	Caisse d'épargne			0000326	20140905	COVEA 01/07/2014-30/09/2014	0,00	545,00			20141231		
CE	CAISSE D'EPARGNE	629	20140906	626201	Téléphone fixe et internet			6183007	20140906	FTELECOMF. 07/2014	35,75	0,00			20141231		
CE	CAISSE D'EPARGNE	629	20140906	512100	Caisse d'épargne			6183007	20140906	FTELECOMF. 07/2014	0,00	35,75			20141231		
CE	CAISSE D'EPARGNE	630	20140906	445660	Tva sur biens & services			6183007	20140906	FTELECOMF. 07/2014	7,15	0,00			20141231		
CE	CAISSE D'EPARGNE	630	20140906	512100	Caisse d'épargne			6183007	20140906	FTELECOMF. 07/2014	0,00	7,15			20141231		
CE	CAISSE D'EPARGNE	631	20140906	626201	Téléphone fixe et internet			6183007	20140906	FTELECOMF. 08/2014	35,75	0,00			20141231		
CE	CAISSE D'EPARGNE	631	20140906	512100	Caisse d'épargne			6183007	20140906	FTELECOMF. 08/2014	0,00	35,75			20141231		
CE	CAISSE D'EPARGNE	632	20140906	445660	Tva sur biens & services			6183007	20140906	FTELECOMF. 08/2014	7,15	0,00			20141231		
CE	CAISSE D'EPARGNE	632	20140906	512100	Caisse d'épargne			6183007	20140906	FTELECOMF. 08/2014	0,00	7,15			20141231		
CE	CAISSE D'EPARGNE	633	20140908	606160	Carburant gazoil			6183007	20140908	GO	28,02	0,00			20141231		
CE	CAISSE D'EPARGNE	633	20140908	512100	Caisse d'épargne			6183007	20140908	GO	0,00	28,02			20141231		
CE	CAISSE D'EPARGNE	634	20140908	445660	Tva sur biens & services			6183007	20140908	GO	5,60	0,00			20141231		
CE	CAISSE D'EPARGNE	634	20140908	512100	Caisse d'épargne			6183007	20140908	GO	0,00	5,60			20141231		
CE	CAISSE D'EPARGNE	635	20140909	606160	Carburant gazoil			6183007	20140909	GO	9,35	0,00			20141231		
CE	CAISSE D'EPARGNE	635	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	9,35			20141231		
CE	CAISSE D'EPARGNE	636	20140909	445660	Tva sur biens & services			6183007	20140909	GO	1,87	0,00			20141231		
CE	CAISSE D'EPARGNE	636	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	1,87			20141231		
CE	CAISSE D'EPARGNE	637	20140909	606160	Carburant gazoil			6183007	20140909	GO	77,57	0,00			20141231		
CE	CAISSE D'EPARGNE	637	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	77,57			20141231		
CE	CAISSE D'EPARGNE	638	20140909	445660	Tva sur biens & services			6183007	20140909	GO	15,52	0,00			20141231		
CE	CAISSE D'EPARGNE	638	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	15,52			20141231		
CE	CAISSE D'EPARGNE	639	20140909	606160	Carburant gazoil			6183007	20140909	GO	49,88	0,00			20141231		
CE	CAISSE D'EPARGNE	639	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	49,88			20141231		
CE	CAISSE D'EPARGNE	640	20140909	445660	Tva sur biens & services			6183007	20140909	GO	9,98	0,00			20141231		
CE	CAISSE D'EPARGNE	640	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	9,98			20141231		
CE	CAISSE D'EPARGNE	641	20140909	606160	Carburant gazoil			6183007	20140909	GO	12,49	0,00			20141231		
CE	CAISSE D'EPARGNE	641	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	12,49			20141231		
CE	CAISSE D'EPARGNE	642	20140909	445660	Tva sur biens & services			6183007	20140909	GO	2,50	0,00			20141231		
CE	CAISSE D'EPARGNE	642	20140909	512100	Caisse d'épargne			6183007	20140909	GO	0,00	2,50			20141231		
CE	CAISSE D'EPARGNE	643	20140910	606160	Carburant gazoil			6183007	20140910	GO	36,45	0,00			20141231		
CE	CAISSE D'EPARGNE	643	20140910	512100	Caisse d'épargne			6183007	20140910	GO	0,00	36,45			20141231		
CE	CAISSE D'EPARGNE	644	20140910	445660	Tva sur biens & services			6183007	20140910	GO	7,29	0,00			20141231		
CE	CAISSE D'EPARGNE	644	20140910	512100	Caisse d'épargne			6183007	20140910	GO	0,00	7,29			20141231		
CE	CAISSE D'EPARGNE	645	20140910	613500	Location adresse electronique			182	20140910	LOCAM	88,00	0,00			20141231		
CE	CAISSE D'EPARGNE	645	20140910	512100	Caisse d'épargne			182	20140910	LOCAM	0,00	88,00			20141231		
CE	CAISSE D'EPARGNE	646	20140910	445660	Tva sur biens & services			182	20140910	LOCAM	17,60	0,00			20141231		
CE	CAISSE D'EPARGNE	646	20140910	512100	Caisse d'épargne			182	20140910	LOCAM	0,00	17,60			20141231		
CE	CAISSE D'EPARGNE	647	20140911	627800	Autres services bancaires			183	20140911	COMMISSION INTERVENTION	9,60	0,00			20141231		
CE	CAISSE D'EPARGNE	647	20140911	512100	Caisse d'épargne			183	20140911	COMMISSION INTERVENTION	0,00	9,60			20141231		
CE	CAISSE D'EPARGNE	648	20140912	108000	Compte de l'exploitant			0000327	20140912	LIGHTWAY PUITS DE LUMIERE PERSO	610,88	0,00			20141231		
CE	CAISSE D'EPARGNE	648	20140912	512100	Caisse d'épargne			0000327	20140912	LIGHTWAY PUITS DE LUMIERE PERSO	0,00	610,88			20141231		
CE	CAISSE D'EPARGNE	649	20140913	606160	Carburant gazoil			6183007	20140913	GO	24,32	0,00			20141231		
CE	CAISSE D'EPARGNE	649	20140913	512100	Caisse d'épargne			6183007	20140913	GO	0,00	24,32			20141231		
CE	CAISSE D'EPARGNE	650	20140913	445660	Tva sur biens & services			6183007	20140913	GO	4,87	0,00			20141231		
CE	CAISSE D'EPARGNE	650	20140913	512100	Caisse d'épargne			6183007	20140913	GO	0,00	4,87			20141231		
CE	CAISSE D'EPARGNE	651	20140913	606160	Carburant gazoil			6183007	20140913	GO	48,80	0,00			20141231		
CE	CAISSE D'EPARGNE	651	20140913	512100	Caisse d'épargne			6183007	20140913	GO	0,00	48,80			20141231		
CE	CAISSE D'EPARGNE	652	20140913	445660	Tva sur biens & services			6183007	20140913	GO	9,76	0,00			20141231		
CE	CAISSE D'EPARGNE	652	20140913	512100	Caisse d'épargne			6183007	20140913	GO	0,00	9,76			20141231		
CE	CAISSE D'EPARGNE	653	20140913	627800	Autres services bancaires			187	20140913	COMMISSION INTERVENTION	9,60	0,00			20141231		
CE	CAISSE D'EPARGNE	653	20140913	512100	Caisse d'épargne			187	20140913	COMMISSION INTERVENTION	0,00	9,60			20141231		
CE	CAISSE D'EPARGNE	654	20140915	625100	Voyages et déplacements			6183007	20140915	MARMITE EXPRESS 2 repas	25,36	0,00			20141231		
CE	CAISSE D'EPARGNE	654	20140915	512100	Caisse d'épargne			6183007	20140915	MARMITE EXPRESS 2 repas	0,00	25,36			20141231		
CE	CAISSE D'EPARGNE	655	20140915	445660	Tva sur biens & services			6183007	20140915	MARMITE EXPRESS 2 repas 10%	2,54	0,00			20141231		
CE	CAISSE D'EPARGNE	655	20140915	512100	Caisse d'épargne			6183007	20140915	MARMITE EXPRESS 2 repas 10%	0,00	2,54			20141231		
CE	CAISSE D'EPARGNE	656	20140916	625100	Voyages et déplacements			6183007	20140916	Péage	9,84	0,00			20141231		
CE	CAISSE D'EPARGNE	656	20140916	512100	Caisse d'épargne			6183007	20140916	Péage	0,00	9,84			20141231		
CE	CAISSE D'EPARGNE	657	20140916	445660	Tva sur biens & services			6183007	20140916	Péage	1,96	0,00			20141231		
CE	CAISSE D'EPARGNE	657	20140916	512100	Caisse d'épargne			6183007	20140916	Péage	0,00	1,96			20141231		
CE	CAISSE D'EPARGNE	658	20140916	606160	Carburant gazoil			6183007	20140916	GO	58,34	0,00			20141231		
CE	CAISSE D'EPARGNE	658	20140916	512100	Caisse d'épargne			6183007	20140916	GO	0,00	58,34			20141231		
CE	CAISSE D'EPARGNE	659	20140916	445660	Tva sur biens & services			6183007	20140916	GO	11,67	0,00			20141231		
CE	CAISSE D'EPARGNE	659	20140916	512100	Caisse d'épargne			6183007	20140916	GO	0,00	11,67			20141231		
CE	CAISSE D'EPARGNE	660	20140919	606160	Carburant gazoil			6183007	20140919	go	54,99	0,00			20141231		
CE	CAISSE D'EPARGNE	660	20140919	512100	Caisse d'épargne			6183007	20140919	go	0,00	54,99			20141231		
CE	CAISSE D'EPARGNE	661	20140919	445660	Tva sur biens & services			6183007	20140919	go	11,00	0,00			20141231		
CE	CAISSE D'EPARGNE	661	20140919	512100	Caisse d'épargne			6183007	20140919	go	0,00	11,00			20141231		
CE	CAISSE D'EPARGNE	662	20140919	616081	Assurance décès sur emprunt			192	20140919	BPCE	81,00	0,00			20141231		
CE	CAISSE D'EPARGNE	662	20140919	512100	Caisse d'épargne			192	20140919	BPCE	0,00	81,00			20141231		
CE	CAISSE D'EPARGNE	663	20140923	625100	Voyages et déplacements			193	20140923	VINCI Aout	143,67	0,00			20141231		
CE	CAISSE D'EPARGNE	663	20140923	512100	Caisse d'épargne			193	20140923	VINCI Aout	0,00	143,67			20141231		
CE	CAISSE D'EPARGNE	664	20140923	445660	Tva sur biens & services			193	20140923	VINCI Aout	28,73	0,00			20141231		
CE	CAISSE D'EPARGNE	664	20140923	512100	Caisse d'épargne			193	20140923	VINCI Aout	0,00	28,73			20141231		
CE	CAISSE D'EPARGNE	665	20140923	646400	Rsi ava vieillesse urssaf mala			194	20140923	RSI	168,00	0,00			20141231		
CE	CAISSE D'EPARGNE	665	20140923	512100	Caisse d'épargne			194	20140923	RSI	0,00	168,00			20141231		
CE	CAISSE D'EPARGNE	666	20140923	626200	Téléphone mobile			195	20140923	ORANGE Mobile Septembre	64,09	0,00			20141231		
CE	CAISSE D'EPARGNE	666	20140923	512100	Caisse d'épargne			195	20140923	ORANGE Mobile Septembre	0,00	64,09			20141231		
CE	CAISSE D'EPARGNE	667	20140923	445660	Tva sur biens & services			195	20140923	ORANGE Mobile Septembre	12,82	0,00			20141231		
CE	CAISSE D'EPARGNE	667	20140923	512100	Caisse d'épargne			195	20140923	ORANGE Mobile Septembre	0,00	12,82			20141231		
CE	CAISSE D'EPARGNE	668	20140923	615500	Entretien vehicules			6183007	20140923	CB PAYPAL PIECES AUTO	19,80	0,00			20141231		
CE	CAISSE D'EPARGNE	668	20140923	512100	Caisse d'épargne			6183007	20140923	CB PAYPAL PIECES AUTO	0,00	19,80			20141231		
CE	CAISSE D'EPARGNE	669	20140924	627800	Autres services bancaires			197	20140924	COMMISSION INTERVENTION	28,80	0,00			20141231		
CE	CAISSE D'EPARGNE	669	20140924	512100	Caisse d'épargne			197	20140924	COMMISSION INTERVENTION	0,00	28,80			20141231		
CE	CAISSE D'EPARGNE	670	20140924	411000	Clients			198	20140924	C.P.A.M. BLOIS	0,00	4235,94			20141231		
CE	CAISSE D'EPARGNE	670	20140924	512100	Caisse d'épargne			198	20140924	C.P.A.M. BLOIS	4235,94	0,00			20141231		
CE	CAISSE D'EPARGNE	671	20140925	625100	Voyages et déplacements			6183007	20140925	ROYAL BUFFET 1 repas	15,73	0,00			20141231		
CE	CAISSE D'EPARGNE	671	20140925	512100	Caisse d'épargne			6183007	20140925	ROYAL BUFFET 1 repas	0,00	15,73			20141231		
CE	CAISSE D'EPARGNE	672	20140925	445660	Tva sur biens & services			6183007	20140925	ROYAL BUFFET 1 repas 10%	1,57	0,00			20141231		
CE	CAISSE D'EPARGNE	672	20140925	512100	Caisse d'épargne			6183007	20140925	ROYAL BUFFET 1 repas 10%	0,00	1,57			20141231		
CE	CAISSE D'EPARGNE	673	20140925	164503	Emprunt 8257883			200	20140925	ECHEANCE PRET 8257883	172,98	0,00			20141231		
CE	CAISSE D'EPARGNE	673	20140925	512100	Caisse d'épargne			200	20140925	ECHEANCE PRET 8257883	0,00	172,98			20141231		
CE	CAISSE D'EPARGNE	674	20140925	661100	Intérêts sur emprunts			200	20140925	ECHEANCE PRET 8257883	11,70	0,00			20141231		
CE	CAISSE D'EPARGNE	674	20140925	512100	Caisse d'épargne			200	20140925	ECHEANCE PRET 8257883	0,00	11,70			20141231		
CE	CAISSE D'EPARGNE	675	20140925	164500	Emprunt 8234663			201	20140925	ECH PRET 8234663 DU 25/09/14	370,63	0,00			20141231		
CE	CAISSE D'EPARGNE	675	20140925	512100	Caisse d'épargne			201	20140925	ECH PRET 8234663 DU 25/09/14	0,00	370,63			20141231		
CE	CAISSE D'EPARGNE	676	20140925	661100	Intérêts sur emprunts			201	20140925	ECH PRET 8234663 DU 25/09/14	39,42	0,00			20141231		
CE	CAISSE D'EPARGNE	676	20140925	512100	Caisse d'épargne			201	20140925	ECH PRET 8234663 DU 25/09/14	0,00	39,42			20141231		
CE	CAISSE D'EPARGNE	677	20140925	164502	Emprunt 8249866			202	20140925	ECH PRET 8249866 DU 25/09/14	817,38	0,00			20141231		
CE	CAISSE D'EPARGNE	677	20140925	512100	Caisse d'épargne			202	20140925	ECH PRET 8249866 DU 25/09/14	0,00	817,38			20141231		
CE	CAISSE D'EPARGNE	678	20140925	661100	Intérêts sur emprunts			202	20140925	ECH PRET 8249866 DU 25/09/14	97,44	0,00			20141231		
CE	CAISSE D'EPARGNE	678	20140925	512100	Caisse d'épargne			202	20140925	ECH PRET 8249866 DU 25/09/14	0,00	97,44			20141231		
CE	CAISSE D'EPARGNE	679	20140925	411000	Clients			203	20140925	CAISSE MUTUALITE SOCIA	0,00	2212,38	R	20140930	20141231		
CE	CAISSE D'EPARGNE	679	20140925	512100	Caisse d'épargne			203	20140925	CAISSE MUTUALITE SOCIA	2212,38	0,00			20141231		
CE	CAISSE D'EPARGNE	680	20140926	606160	Carburant gazoil			6183007	20140926	GO	56,70	0,00			20141231		
CE	CAISSE D'EPARGNE	680	20140926	512100	Caisse d'épargne			6183007	20140926	GO	0,00	56,70			20141231		
CE	CAISSE D'EPARGNE	681	20140926	445660	Tva sur biens & services			6183007	20140926	GO	11,34	0,00			20141231		
CE	CAISSE D'EPARGNE	681	20140926	512100	Caisse d'épargne			6183007	20140926	GO	0,00	11,34			20141231		
CE	CAISSE D'EPARGNE	682	20140927	606160	Carburant gazoil			6183007	20140927	GO	32,60	0,00			20141231		
CE	CAISSE D'EPARGNE	682	20140927	512100	Caisse d'épargne			6183007	20140927	GO	0,00	32,60			20141231		
CE	CAISSE D'EPARGNE	683	20140927	445660	Tva sur biens & services			6183007	20140927	GO	6,52	0,00			20141231		
CE	CAISSE D'EPARGNE	683	20140927	512100	Caisse d'épargne			6183007	20140927	GO	0,00	6,52			20141231		
CE	CAISSE D'EPARGNE	684	20141001	108000	Compte de l'exploitant			206	20141001	SALAIRE	600,00	0,00			20141231		
CE	CAISSE D'EPARGNE	684	20141001	512100	Caisse d'épargne			206	20141001	SALAIRE	0,00	600,00			20141231		
CE	CAISSE D'EPARGNE	685	20141001	661600	Agios bancaires			207	20141001	INTERETS DEBITEURS	38,37	0,00			20141231		
CE	CAISSE D'EPARGNE	685	20141001	512100	Caisse d'épargne			207	20141001	INTERETS DEBITEURS	0,00	38,37			20141231		
CE	CAISSE D'EPARGNE	686	20141001	627800	Autres services bancaires			208	20141001	COMMISSIONS	10,74	0,00			20141231		
CE	CAISSE D'EPARGNE	686	20141001	512100	Caisse d'épargne			208	20141001	COMMISSIONS	0,00	10,74			20141231		
CE	CAISSE D'EPARGNE	687	20141001	768000	Autres produits financiers			209	20141001	INTERETS CREDITEURS	0,00	0,21			20141231		
CE	CAISSE D'EPARGNE	687	20141001	512100	Caisse d'épargne			209	20141001	INTERETS CREDITEURS	0,21	0,00			20141231		
CE	CAISSE D'EPARGNE	688	20141002	606160	Carburant gazoil			6183007	20141002	CB REL. VAL DE LOI F. 300914 M JANN	29,37	0,00			20141231		
CE	CAISSE D'EPARGNE	688	20141002	512100	Caisse d'épargne			6183007	20141002	CB REL. VAL DE LOI F. 300914 M JANN	0,00	29,37			20141231		
